1.6474 0.9664 
1.6474 1.1667 
1.6474 0.8586 
1.2021 0.3148 
1.2003 0.7322 
1.2003 0.7693 
1.0254 -0.3855 
1.0254 -0.2170 
0.4823 -0.6838 
0.4823 -0.8147 
0.4823 -0.6010 
0.4823 -0.6941 
0.8576 0.4962 
0.8576 0.1260 
0.6270 -0.1420 
0.5727 0.6561 
1.2021 0.6368 
0.9418 -0.7750 
0.4823 -0.7852 
0.1245 -1.1402 
0.1245 -1.0918 
